new_tag,acc_id,peakid,accidents
snowfall,481,EVER,Troch's 3 fingers and 1 toe serious frostbite; Tshering Thundu snowblind
snowfall,493,EVER,Snowblindness
snowfall,512,EVER,Mulepati suffered from snow blindness while descending from summit (weather was bad and she had removed her sunglass overnight; she recovered from the blindness with medication; next morning it was not that bad)
snowfall,563,EVER,Hsu's snowblindness; Jangjiu's frostbite
snowfall,572,EVER,Snowblindness by Mckeever
snowfall,584,EVER,Funahashi snowblindness
snowfall,590,EVER,Snowblindness (Ngawang Bhutik Sherpa and Karma Sherpa)
snowfall,602,EVER,Snowblindness by Cherny
snowfall,622,EVER,Swart had frostbite and snowblindness
snowfall,625,EVER,Snowblinded at South Col on 16 May
snowfall,640,EVER,Snowblindness by Lhakpa Sherpa
snowfall,650,EVER,Hit by chunk of falling snow on left hand
snowfall,653,EVER,Snowblindness for Negi and Chandola
snowfall,682,EVER,Snowblindness (Jay)
snowfall,690,EVER,Snowblindness and frostbite for Mike Hopkins
snowfall,694,EVER,Lama Babu Sherpa fell from South Summit (body was not found); Pozdnii's snowblindness and frostbite
snowfall,701,EVER,Slight frostbite for Becker (extreme little fingers of hands); frostbite for Bleeker; snowblindess for NC Sherpa and Becker
snowfall,704,EVER,"Snowblindness for Parma, knee injury for Pandey, AMS for Birn. 

"
snowfall,713,AMAD,"From C3 to top very steep and dangerous, so sirdar did not want to try for summit. Did not use fixed rope but 11 pitches snow anchor and Nam abseiled down"
snowfall,782,AMAD,Georges has 4 frostbitten fingers from making snowhole for 4th bivouac
snowfall,816,AMAD,Nothing serious; one member put his weight on a rope that broke and landed unharmed in snow drift
snowfall,857,AMAD,Goikoutxea snowblind
snowfall,915,AMAD,Doron snowblindness (took glasses off for 1 hour)
snowfall,1004,AMAD,"Bachmair injured on descent when snowstake popped out on rappel. Small head bash, heli-evacuated, checked, all good."
snowfall,1047,CHOY,Koncz snowblinded on final descent day; Nagy slight frostbite
snowfall,1086,CHOY,Kondo hit by snow avalanche but only bruised.
snowfall,1224,CHOY,Vitt snowblind
snowfall,1332,CHOY,Lim briefly snowblind in early Sept and Goh bad cough (down to Nyalam)
snowfall,1403,CHOY,Tents were destroyed by snowfall and storm at C1
snowfall,1461,MANA,Sept 26 one Sherpa knee injured in snowslide in steep couloir halfway from BC to C1 (sent to Kathmandu hospital)
snowfall,1506,MANA,Nothing except 1 Sherpa slipped 100m with snow avalanche but not hurt
snowfall,1594,LHOT,2 Sherpas fell but no serious injury; Spirig snowblindness and exhaustion
snowfall,1622,LHOT,Latallo died of exhaustion while descending from C3 in a strong blizzard
snowfall,1635,LHOT,Jezovsek snowblindness on 21 May and frostbite on 22 May
icefall,7,EVER,None except slight frostbite
icefall,19,EVER,Burkhardt killed Sep 28 by avalanche descending Lhotse Face; Gyalu Sherpa killed Oct 4 by falling seracs which buried him in icefall
icefall,97,EVER,Dutrievoz cracked rib in icefall; Meurisse had stroke at Lukla on return
icefall,107,EVER,Lhakpa Gyalu broke leg April 2-3 in icefall collapse at 3:30 pm
icefall,124,EVER,Papta pulmonary edema and 2 fingers bad frostbite; Bisht 3 fingers bad frostbite; Sher Singh died in the icefall
icefall,125,EVER,Sherpa fell in icefall and injured knee
icefall,148,EVER,"2 Sherpas injured in icefall (1 broken leg, 1 broken ribs and 'banged' head)"
icefall,202,EVER,Kim Tae-Kon slight frostbite
icefall,230,EVER,Fullen serious attack about 25th April near top of the icefall; Sejberg broken ribs
icefall,250,EVER,1 Sherpa killed in Khumbu Icefall; Piana killed by avalanche above C2
icefall,251,EVER,1 Sherpa injured in Icefall brought to KTM
icefall,259,EVER,Griffiths and 3 Sherpas killed in Khumbu Icefall
icefall,285,EVER,Tony Tighe killed in icefall by falling serac
icefall,295,EVER,6 Sherpas killed in Khumbu Icefall
icefall,298,EVER,Breitenbach killed in Khumbu Icefall
icefall,322,EVER,"1 Sherpa killed by ice avalanche, 2 porters died on approach march"
icefall,326,EVER,1 Sherpa killed by icefall; 1 member died of heart attack
icefall,328,EVER,1 Sherpa died in icefall
icefall,336,EVER,"Nothing serious (snow, falling ice pieces, but not hurt)"
icefall,363,EVER,Wise bruised hand in icefall and left early; Gattone snowblind
icefall,438,EVER,"Delachat fell down at the beginning of icefall on Apr 15th in the morning (6 am), right shoulder badly injured, evacuated on same day at 9 am by helicopter (19 or 20th left for France)"
icefall,444,EVER,Minor frostbite
icefall,462,EVER,Kubicek mild frostbite
icefall,510,EVER,Burke rejoined expedition 27 April at BC; Webster fell in Icefall and broke his leg
icefall,514,EVER,Bondarenko slipped in ice slope before the South Col while descending on May 21 (he was not clipped to fixed rope)
icefall,522,EVER,Sandling twisted knee in Icefall
icefall,531,EVER,Dawa Temba and Lhakpa Tsering died in the icefall
icefall,532,EVER,Two Sherpas belong to Team No Limits group of independent climber dead on icefall due to collapse of seracs
icefall,533,EVER,Kami Rita (Topke) injured by Icefall fallings; diabetic Winkler near collapse
icefall,535,EVER,"Gerstein suffered from stroke; Allen suffered from chest infection; Khumbu Icefall collapsed on Ang Phintso, aka Tenzing Phinzo (Phortse)"
icefall,578,EVER,Martini's Sherpa Dawa died on 26 April due to ice falling on his head at the base of Lhotse Face
icefall,581,EVER,Alzuman snowblinded briefly at C4 22 May; Naseer slipped in Icefall
icefall,638,EVER,Pem Chhiri was hit by ice avalanche near C3 on 17 May
icefall,652,EVER,Slight frostbite to Martinez
icefall,706,EVER,"Bob Wood and Ang Nuru Sherpa injurd ice collapse in the icefall (both were rescued by helicopter, both had minor injuries)."
icefall,808,AMAD,Creatura slight frostbite
icefall,920,AMAD,Dziob frostbite
icefall,977,AMAD,Aritza leg hurt due to fall of a piece of ice on his way down
icefall,1060,CHOY,Mazzoleni slight frostbite
icefall,1367,CHOY,Ikeda & Takegani frostbite
icefall,1419,CHOY,Nakamura slight frostbite
icefall,1458,MANA,Studer slight frostbite in feet on summit push; 4 members left BC to camps due to much snowfall; Juen at 500m above C3 slipped in vertical icefall starting avalanche that swept him away
icefall,1535,MANA,Tarasewicz and Pustelnik fell down about 300/400m (Tarasewicz got cut on his left chin by the ice axe of Pustelnik)
icefall,1537,MANA,Ang Shera frostbite
icefall,1559,MANA,Oderlap injured by falling ice
icefall,1669,LHOT,Zarzuelo fell into icefall about 30m
