acc_id,tag,prob,tag_id,peakid,accidents,new_tag
343,people falling,0.937077522277832,25,EVER,Smith toes both feet frostbitten but will heal; Everett avalanches; Tinker altitude; Matthews disappeared (fell?),people falling
343,extreme cold,0.8634073138237,5,EVER,Smith toes both feet frostbitten but will heal; Everett avalanches; Tinker altitude; Matthews disappeared (fell?),extreme cold
343,avalanches,0.8393637537956238,1,EVER,Smith toes both feet frostbitten but will heal; Everett avalanches; Tinker altitude; Matthews disappeared (fell?),avalanches
344,snowfall,0.9914878010749817,22,EVER,Gyalzen slightly snowblinded,weather-related issues
344,lack of experience,0.9343498349189758,16,EVER,Gyalzen slightly snowblinded,lack of experience
344,extreme cold,0.8929073810577393,5,EVER,Gyalzen slightly snowblinded,extreme cold
344,blizzards,0.7938907742500305,2,EVER,Gyalzen slightly snowblinded,weather-related issues
344,inadequate preparation,0.7535958290100098,15,EVER,Gyalzen slightly snowblinded,inadequate preparation
344,storms,0.6631292104721069,24,EVER,Gyalzen slightly snowblinded,weather-related issues
345,snowfall,0.9897916316986084,22,EVER,Voyer slightly snowblinded on return to S Col,weather-related issues
345,lack of experience,0.8523494601249695,16,EVER,Voyer slightly snowblinded on return to S Col,lack of experience
345,blizzards,0.7671612501144409,2,EVER,Voyer slightly snowblinded on return to S Col,weather-related issues
345,storms,0.7087780237197876,24,EVER,Voyer slightly snowblinded on return to S Col,weather-related issues
345,getting lost,0.6765542030334473,7,EVER,Voyer slightly snowblinded on return to S Col,getting lost
345,equipment failure,0.502825140953064,3,EVER,Voyer slightly snowblinded on return to S Col,equipment failure
346,respiratory problems,0.9970175623893738,31,EVER,Howkins and Model flu,respiratory problems
346,lack of fitness,0.854684054851532,17,EVER,Howkins and Model flu,lack of fitness
347,extreme cold,0.7315856218338013,5,EVER,3 toes frostbitten but will heal; temporarily strained stomach muscle,extreme cold
347,stomach problems,0.6314263343811035,26,EVER,3 toes frostbitten but will heal; temporarily strained stomach muscle,stomach problems
347,frostbite,0.6044402122497559,6,EVER,3 toes frostbitten but will heal; temporarily strained stomach muscle,frostbite
348,rockfall,0.9845126271247864,19,EVER,"Loveraj hit by falling stone at about 5000m, eyes hit - was evacuated to Delhi",rockfall
348,steep rock,0.9662908315658569,23,EVER,"Loveraj hit by falling stone at about 5000m, eyes hit - was evacuated to Delhi",steep rock
349,people falling,0.8001713752746582,25,EVER,Mursagulow developed recurrence of liver trouble; Sarkisov & Chewang snowblind,people falling
349,extreme cold,0.5214075446128845,5,EVER,Mursagulow developed recurrence of liver trouble; Sarkisov & Chewang snowblind,extreme cold
350,snowfall,0.9728781580924988,22,EVER,Arbin snowblindness after returning to South Col,weather-related issues
350,lack of experience,0.9648601412773132,16,EVER,Arbin snowblindness after returning to South Col,lack of experience
350,inadequate preparation,0.9392901062965393,15,EVER,Arbin snowblindness after returning to South Col,inadequate preparation
350,extreme cold,0.8868758082389832,5,EVER,Arbin snowblindness after returning to South Col,extreme cold
350,blizzards,0.7187264561653137,2,EVER,Arbin snowblindness after returning to South Col,weather-related issues
350,getting lost,0.6637264490127563,7,EVER,Arbin snowblindness after returning to South Col,getting lost
351,extreme cold,0.9965805411338806,5,EVER,Gorbach serious frostbite all left fingers and all toes and nose; Simonenko heart attack at BC; Kopytko disappeared,extreme cold
351,frostbite,0.9952543377876282,6,EVER,Gorbach serious frostbite all left fingers and all toes and nose; Simonenko heart attack at BC; Kopytko disappeared,frostbite
351,hypothermia,0.8137008547782898,12,EVER,Gorbach serious frostbite all left fingers and all toes and nose; Simonenko heart attack at BC; Kopytko disappeared,hypothermia
352,stomach problems,0.9562265872955322,26,EVER,1 Sherpa ulcer,stomach problems
353,respiratory problems,0.9990293979644775,31,EVER,Feijoo bad throat,respiratory problems
353,medical issues (not altitude-related),0.5783966779708862,32,EVER,Feijoo bad throat,medical issues (not altitude-related)
354,inadequate preparation,0.5464769601821899,15,EVER,You reactivated old back problem and serious pain sent him to BC,inadequate preparation
355,blood clot,0.9817464351654053,30,EVER,Bristow got clot in leg and was evacuated to KTM,medical issues (not altitude-related)
355,medical issues (not altitude-related),0.9139725565910339,32,EVER,Bristow got clot in leg and was evacuated to KTM,medical issues (not altitude-related)
356,broken bones,0.9994534850120544,29,EVER,Dr Ortega broken leg,medical issues (not altitude-related)
356,medical issues (not altitude-related),0.9155859351158142,32,EVER,Dr Ortega broken leg,medical issues (not altitude-related)
356,people falling,0.5100178718566895,25,EVER,Dr Ortega broken leg,people falling
357,respiratory problems,0.9994300603866577,31,EVER,Hansen bronchitis,respiratory problems
357,medical issues (not altitude-related),0.9067334532737732,32,EVER,Hansen bronchitis,medical issues (not altitude-related)
358,snowfall,0.9701910614967346,22,EVER,"Xavier Aymar snowblinded after summit attempt (helped down by team on oxygen to lower camps, after 2 days he could see)",weather-related issues
358,lack of experience,0.831963837146759,16,EVER,"Xavier Aymar snowblinded after summit attempt (helped down by team on oxygen to lower camps, after 2 days he could see)",lack of experience
358,exhaustion,0.646653950214386,4,EVER,"Xavier Aymar snowblinded after summit attempt (helped down by team on oxygen to lower camps, after 2 days he could see)",exhaustion
358,inadequate preparation,0.6018410921096802,15,EVER,"Xavier Aymar snowblinded after summit attempt (helped down by team on oxygen to lower camps, after 2 days he could see)",inadequate preparation
359,people falling,0.9920232892036438,25,EVER,Nothing serious but Anna slipped during descent when briefly fell asleep,people falling
359,lack of experience,0.7401533722877502,16,EVER,Nothing serious but Anna slipped during descent when briefly fell asleep,lack of experience
359,inadequate preparation,0.7202714085578918,15,EVER,Nothing serious but Anna slipped during descent when briefly fell asleep,inadequate preparation
359,exhaustion,0.5634437799453735,4,EVER,Nothing serious but Anna slipped during descent when briefly fell asleep,exhaustion
360,frostbite,0.9911368489265442,6,EVER,Temba frostbitten finger; Mingma altitude sickness and legs not good,frostbite
360,extreme cold,0.9378646016120911,5,EVER,Temba frostbitten finger; Mingma altitude sickness and legs not good,extreme cold
360,lack of fitness,0.881865382194519,17,EVER,Temba frostbitten finger; Mingma altitude sickness and legs not good,lack of fitness
360,acute mountain sickness (AMS),0.7895030975341797,0,EVER,Temba frostbitten finger; Mingma altitude sickness and legs not good,high-altitude illness
360,steep rock,0.7276495099067688,23,EVER,Temba frostbitten finger; Mingma altitude sickness and legs not good,steep rock
361,frostbite,0.9965009689331055,6,EVER,Hoffman frostbitten in descent from balcony and snowblinded; Boice frostbitten fingers,frostbite
361,extreme cold,0.9904838800430298,5,EVER,Hoffman frostbitten in descent from balcony and snowblinded; Boice frostbitten fingers,extreme cold
361,people falling,0.9846994280815125,25,EVER,Hoffman frostbitten in descent from balcony and snowblinded; Boice frostbitten fingers,people falling
361,snowfall,0.9135662913322449,22,EVER,Hoffman frostbitten in descent from balcony and snowblinded; Boice frostbitten fingers,weather-related issues
361,inadequate preparation,0.5693120956420898,15,EVER,Hoffman frostbitten in descent from balcony and snowblinded; Boice frostbitten fingers,inadequate preparation
362,medical issues (not altitude-related),0.9109558463096619,32,EVER,Yeritsian had back problem; Habeler and Boskoff slight pulmonary edema; Dorje (Thamo) frostbitten toes,medical issues (not altitude-related)
362,extreme cold,0.8159471750259399,5,EVER,Yeritsian had back problem; Habeler and Boskoff slight pulmonary edema; Dorje (Thamo) frostbitten toes,extreme cold
362,frostbite,0.5635961890220642,6,EVER,Yeritsian had back problem; Habeler and Boskoff slight pulmonary edema; Dorje (Thamo) frostbitten toes,frostbite
362,people falling,0.5020721554756165,25,EVER,Yeritsian had back problem; Habeler and Boskoff slight pulmonary edema; Dorje (Thamo) frostbitten toes,people falling
363,icefall,0.9969268441200256,14,EVER,Wise bruised hand in icefall and left early; Gattone snowblind,icefall
363,extreme cold,0.9883951544761658,5,EVER,Wise bruised hand in icefall and left early; Gattone snowblind,extreme cold
363,storms,0.898290753364563,24,EVER,Wise bruised hand in icefall and left early; Gattone snowblind,weather-related issues
363,lack of experience,0.8424508571624756,16,EVER,Wise bruised hand in icefall and left early; Gattone snowblind,lack of experience
363,people falling,0.7678342461585999,25,EVER,Wise bruised hand in icefall and left early; Gattone snowblind,people falling
363,ice wall,0.75850909948349,13,EVER,Wise bruised hand in icefall and left early; Gattone snowblind,ice wall
363,getting lost,0.7011100649833679,7,EVER,Wise bruised hand in icefall and left early; Gattone snowblind,getting lost
363,inadequate preparation,0.6885014772415161,15,EVER,Wise bruised hand in icefall and left early; Gattone snowblind,inadequate preparation
363,lack of fitness,0.5430701375007629,17,EVER,Wise bruised hand in icefall and left early; Gattone snowblind,lack of fitness
364,stomach problems,0.9781159162521362,26,EVER,"Warden got food poisoning 1 May, got cured 4 May and up to C2 for 2 days",stomach problems
365,stomach problems,0.9974796175956726,26,EVER,Laperriere had problem of vomiting and lost appetite,stomach problems
365,medical issues (not altitude-related),0.6286050081253052,32,EVER,Laperriere had problem of vomiting and lost appetite,medical issues (not altitude-related)
366,medical issues (not altitude-related),0.7754390835762024,32,EVER,Abramova stomach and lungs problems and left 22 May,medical issues (not altitude-related)
366,respiratory problems,0.7381134033203125,31,EVER,Abramova stomach and lungs problems and left 22 May,respiratory problems
367,respiratory problems,0.9992063045501709,31,EVER,Na Temba snowblind temporarily; cook boy pneumonia,respiratory problems
367,extreme cold,0.9823494553565979,5,EVER,Na Temba snowblind temporarily; cook boy pneumonia,extreme cold
367,lack of experience,0.9737338423728943,16,EVER,Na Temba snowblind temporarily; cook boy pneumonia,lack of experience
367,snowfall,0.9202417135238647,22,EVER,Na Temba snowblind temporarily; cook boy pneumonia,weather-related issues
367,lack of fitness,0.9197710752487183,17,EVER,Na Temba snowblind temporarily; cook boy pneumonia,lack of fitness
367,inadequate preparation,0.9121382832527161,15,EVER,Na Temba snowblind temporarily; cook boy pneumonia,inadequate preparation
367,getting lost,0.8212921619415283,7,EVER,Na Temba snowblind temporarily; cook boy pneumonia,getting lost
367,blizzards,0.7405383586883545,2,EVER,Na Temba snowblind temporarily; cook boy pneumonia,weather-related issues
367,people falling,0.6330937147140503,25,EVER,Na Temba snowblind temporarily; cook boy pneumonia,people falling
367,storms,0.5326969027519226,24,EVER,Na Temba snowblind temporarily; cook boy pneumonia,weather-related issues
368,inadequate preparation,0.9729830026626587,15,EVER,"Snowblind, altitude problem, eye hemorrhage",inadequate preparation
368,lack of experience,0.9337608814239502,16,EVER,"Snowblind, altitude problem, eye hemorrhage",lack of experience
368,acute mountain sickness (AMS),0.5119066834449768,0,EVER,"Snowblind, altitude problem, eye hemorrhage",high-altitude illness
369,blood clot,0.9936462640762329,30,EVER,One Sherpa sent back due to blood clots in legs (his name Pardem?),medical issues (not altitude-related)
370,acute mountain sickness (AMS),0.995644748210907,0,EVER,Lhakpa Gyalzen Sherpa acute altitude sickness,high-altitude illness
370,respiratory problems,0.9916620850563049,31,EVER,Lhakpa Gyalzen Sherpa acute altitude sickness,respiratory problems
370,steep rock,0.8289095163345337,23,EVER,Lhakpa Gyalzen Sherpa acute altitude sickness,steep rock
370,inadequate preparation,0.521991491317749,15,EVER,Lhakpa Gyalzen Sherpa acute altitude sickness,inadequate preparation
371,people falling,0.9893476366996765,25,EVER,Stoltz fatal fall,people falling
371,lack of fitness,0.8047566413879395,17,EVER,Stoltz fatal fall,lack of fitness
371,inadequate preparation,0.6839686036109924,15,EVER,Stoltz fatal fall,inadequate preparation
371,lack of experience,0.5334118008613586,16,EVER,Stoltz fatal fall,lack of experience
372,broken bones,0.9988657236099243,29,EVER,"Alonso fractured right-hand index finger in BC, left the camp on May 6 (left Nepal around May 11)",medical issues (not altitude-related)
372,lack of experience,0.598118007183075,16,EVER,"Alonso fractured right-hand index finger in BC, left the camp on May 6 (left Nepal around May 11)",lack of experience
372,steep rock,0.521726667881012,23,EVER,"Alonso fractured right-hand index finger in BC, left the camp on May 6 (left Nepal around May 11)",steep rock
373,frostbite,0.9977924227714539,6,EVER,"Rafols got nose frostbite, but will heal",frostbite
373,extreme cold,0.9660985469818115,5,EVER,"Rafols got nose frostbite, but will heal",extreme cold
373,hypothermia,0.8553183674812317,12,EVER,"Rafols got nose frostbite, but will heal",hypothermia
374,broken bones,0.9971631765365601,29,EVER,Aquerreta broke rib coughing on 20 May; Lete 16 May had cerebral accident,medical issues (not altitude-related)
